#Year   glob_temp_dev  RF_nonCO2  RF_budget  co2_atm     fossil_CO2_em   budget_C_uptake
2816    -9999.9999     1.04       0          -9999.9999  0.2346402711    0
2817    -9999.9999     1.04       0          -9999.9999  0.2342580175    0
2818    -9999.9999     1.04       0          -9999.9999  0.2338765163    0
2819    -9999.9999     1.04       0          -9999.9999  0.2334957653    0
2820    -9999.9999     1.04       0          -9999.9999  0.2331157627    0
2821    -9999.9999     1.04       0          -9999.9999  0.2327365064    0
2822    -9999.9999     1.04       0          -9999.9999  0.2323579944    0
2823    -9999.9999     1.04       0          -9999.9999  0.2319802248    0
2824    -9999.9999     1.04       0          -9999.9999  0.2316031956    0
2825    -9999.9999     1.04       0          -9999.9999  0.2312269048    0
2826    -9999.9999     1.04       0          -9999.9999  0.2308513506    0
2827    -9999.9999     1.04       0          -9999.9999  0.2304765309    0
2828    -9999.9999     1.04       0          -9999.9999  0.2301024437    0
2829    -9999.9999     1.04       0          -9999.9999  0.2297290873    0
2830    -9999.9999     1.04       0          -9999.9999  0.2293564596    0
2831    -9999.9999     1.04       0          -9999.9999  0.2289845587    0
2832    -9999.9999     1.04       0          -9999.9999  0.2286133828    0
2833    -9999.9999     1.04       0          -9999.9999  0.2282429299    0
2834    -9999.9999     1.04       0          -9999.9999  0.2278731981    0
2835    -9999.9999     1.04       0          -9999.9999  0.2275041855    0
2836    -9999.9999     1.04       0          -9999.9999  0.2271358902    0
2837    -9999.9999     1.04       0          -9999.9999  0.2267683105    0
2838    -9999.9999     1.04       0          -9999.9999  0.2264014443    0
2839    -9999.9999     1.04       0          -9999.9999  0.2260352898    0
2840    -9999.9999     1.04       0          -9999.9999  0.2256698452    0
2841    -9999.9999     1.04       0          -9999.9999  0.2253051086    0
2842    -9999.9999     1.04       0          -9999.9999  0.2249410783    0
2843    -9999.9999     1.04       0          -9999.9999  0.2245777522    0
2844    -9999.9999     1.04       0          -9999.9999  0.2242151286    0
2845    -9999.9999     1.04       0          -9999.9999  0.2238532058    0
2846    -9999.9999     1.04       0          -9999.9999  0.2234919817    0
2847    -9999.9999     1.04       0          -9999.9999  0.2231314548    0
2848    -9999.9999     1.04       0          -9999.9999  0.222771623     0
2849    -9999.9999     1.04       0          -9999.9999  0.2224124847    0
2850    -9999.9999     1.04       0          -9999.9999  0.2220540381    0
2851    -9999.9999     1.04       0          -9999.9999  0.2216962813    0
2852    -9999.9999     1.04       0          -9999.9999  0.2213392125    0
2853    -9999.9999     1.04       0          -9999.9999  0.2209828301    0
2854    -9999.9999     1.04       0          -9999.9999  0.2206271322    0
2855    -9999.9999     1.04       0          -9999.9999  0.2202721171    0
2856    -9999.9999     1.04       0          -9999.9999  0.2199177829    0
2857    -9999.9999     1.04       0          -9999.9999  0.2195641281    0
2858    -9999.9999     1.04       0          -9999.9999  0.2192111507    0
2859    -9999.9999     1.04       0          -9999.9999  0.2188588491    0
2860    -9999.9999     1.04       0          -9999.9999  0.2185072216    0
2861    -9999.9999     1.04       0          -9999.9999  0.2181562664    0
2862    -9999.9999     1.04       0          -9999.9999  0.2178059818    0
2863    -9999.9999     1.04       0          -9999.9999  0.217456366     0
2864    -9999.9999     1.04       0          -9999.9999  0.2171074174    0
2865    -9999.9999     1.04       0          -9999.9999  0.2167591343    0
2866    -9999.9999     1.04       0          -9999.9999  0.216411515     0
2867    -9999.9999     1.04       0          -9999.9999  0.2160645577    0
2868    -9999.9999     1.04       0          -9999.9999  0.2157182608    0
2869    -9999.9999     1.04       0          -9999.9999  0.2153726226    0
2870    -9999.9999     1.04       0          -9999.9999  0.2150276415    0
2871    -9999.9999     1.04       0          -9999.9999  0.2146833157    0
2872    -9999.9999     1.04       0          -9999.9999  0.2143396437    0
2873    -9999.9999     1.04       0          -9999.9999  0.2139966236    0
2874    -9999.9999     1.04       0          -9999.9999  0.213654254     0
2875    -9999.9999     1.04       0          -9999.9999  0.2133125331    0
2876    -9999.9999     1.04       0          -9999.9999  0.2129714594    0
2877    -9999.9999     1.04       0          -9999.9999  0.2126310311    0
2878    -9999.9999     1.04       0          -9999.9999  0.2122912466    0
2879    -9999.9999     1.04       0          -9999.9999  0.2119521044    0
2880    -9999.9999     1.04       0          -9999.9999  0.2116136028    0
2881    -9999.9999     1.04       0          -9999.9999  0.2112757401    0
2882    -9999.9999     1.04       0          -9999.9999  0.2109385148    0
2883    -9999.9999     1.04       0          -9999.9999  0.2106019254    0
2884    -9999.9999     1.04       0          -9999.9999  0.21026597      0
2885    -9999.9999     1.04       0          -9999.9999  0.2099306473    0
2886    -9999.9999     1.04       0          -9999.9999  0.2095959556    0
2887    -9999.9999     1.04       0          -9999.9999  0.2092618933    0
2888    -9999.9999     1.04       0          -9999.9999  0.2089284589    0
2889    -9999.9999     1.04       0          -9999.9999  0.2085956507    0
2890    -9999.9999     1.04       0          -9999.9999  0.2082634672    0
2891    -9999.9999     1.04       0          -9999.9999  0.2079319069    0
2892    -9999.9999     1.04       0          -9999.9999  0.2076009682    0
2893    -9999.9999     1.04       0          -9999.9999  0.2072706496    0
2894    -9999.9999     1.04       0          -9999.9999  0.2069409494    0
2895    -9999.9999     1.04       0          -9999.9999  0.2066118662    0
2896    -9999.9999     1.04       0          -9999.9999  0.2062833985    0
2897    -9999.9999     1.04       0          -9999.9999  0.2059555446    0
2898    -9999.9999     1.04       0          -9999.9999  0.2056283032    0
2899    -9999.9999     1.04       0          -9999.9999  0.2053016726    0
2900    -9999.9999     1.04       0          -9999.9999  0.2049756513    0
2901    -9999.9999     1.04       0          -9999.9999  0.2046502379    0
2902    -9999.9999     1.04       0          -9999.9999  0.2043254308    0
2903    -9999.9999     1.04       0          -9999.9999  0.2040012285    0
2904    -9999.9999     1.04       0          -9999.9999  0.2036776296    0
2905    -9999.9999     1.04       0          -9999.9999  0.2033546326    0
2906    -9999.9999     1.04       0          -9999.9999  0.2030322359    0
2907    -9999.9999     1.04       0          -9999.9999  0.2027104381    0
2908    -9999.9999     1.04       0          -9999.9999  0.2023892377    0
2909    -9999.9999     1.04       0          -9999.9999  0.2020686333    0
2910    -9999.9999     1.04       0          -9999.9999  0.2017486234    0
2911    -9999.9999     1.04       0          -9999.9999  0.2014292064    0
2912    -9999.9999     1.04       0          -9999.9999  0.2011103811    0
2913    -9999.9999     1.04       0          -9999.9999  0.2007921459    0
2914    -9999.9999     1.04       0          -9999.9999  0.2004744993    0
2915    -9999.9999     1.04       0          -9999.9999  0.20015744      0
2916    -9999.9999     1.04       0          -9999.9999  0.1998409665    0
2917    -9999.9999     1.04       0          -9999.9999  0.1995250774    0
2918    -9999.9999     1.04       0          -9999.9999  0.1992097711    0
2919    -9999.9999     1.04       0          -9999.9999  0.1988950465    0
2920    -9999.9999     1.04       0          -9999.9999  0.1985809019    0
2921    -9999.9999     1.04       0          -9999.9999  0.198267336     0
2922    -9999.9999     1.04       0          -9999.9999  0.1979543474    0
2923    -9999.9999     1.04       0          -9999.9999  0.1976419347    0
2924    -9999.9999     1.04       0          -9999.9999  0.1973300964    0
2925    -9999.9999     1.04       0          -9999.9999  0.1970188313    0
2926    -9999.9999     1.04       0          -9999.9999  0.1967081378    0
2927    -9999.9999     1.04       0          -9999.9999  0.1963980147    0
2928    -9999.9999     1.04       0          -9999.9999  0.1960884605    0
2929    -9999.9999     1.04       0          -9999.9999  0.1957794738    0
2930    -9999.9999     1.04       0          -9999.9999  0.1954710533    0
2931    -9999.9999     1.04       0          -9999.9999  0.1951631977    0
2932    -9999.9999     1.04       0          -9999.9999  0.1948559055    0
2933    -9999.9999     1.04       0          -9999.9999  0.1945491754    0
2934    -9999.9999     1.04       0          -9999.9999  0.194243006     0
2935    -9999.9999     1.04       0          -9999.9999  0.193937396     0
2936    -9999.9999     1.04       0          -9999.9999  0.1936323441    0
2937    -9999.9999     1.04       0          -9999.9999  0.1933278489    0
2938    -9999.9999     1.04       0          -9999.9999  0.193023909     0
2939    -9999.9999     1.04       0          -9999.9999  0.1927205232    0
2940    -9999.9999     1.04       0          -9999.9999  0.1924176901    0
2941    -9999.9999     1.04       0          -9999.9999  0.1921154084    0
2942    -9999.9999     1.04       0          -9999.9999  0.1918136767    0
2943    -9999.9999     1.04       0          -9999.9999  0.1915124938    0
2944    -9999.9999     1.04       0          -9999.9999  0.1912118583    0
2945    -9999.9999     1.04       0          -9999.9999  0.190911769     0
2946    -9999.9999     1.04       0          -9999.9999  0.1906122245    0
2947    -9999.9999     1.04       0          -9999.9999  0.1903132235    0
2948    -9999.9999     1.04       0          -9999.9999  0.1900147647    0
2949    -9999.9999     1.04       0          -9999.9999  0.1897168469    0
2950    -9999.9999     1.04       0          -9999.9999  0.1894194688    0
2951    -9999.9999     1.04       0          -9999.9999  0.189122629     0
2952    -9999.9999     1.04       0          -9999.9999  0.1888263264    0
2953    -9999.9999     1.04       0          -9999.9999  0.1885305595    0
2954    -9999.9999     1.04       0          -9999.9999  0.1882353272    0
2955    -9999.9999     1.04       0          -9999.9999  0.1879406282    0
2956    -9999.9999     1.04       0          -9999.9999  0.1876464612    0
2957    -9999.9999     1.04       0          -9999.9999  0.187352825     0
2958    -9999.9999     1.04       0          -9999.9999  0.1870597183    0
2959    -9999.9999     1.04       0          -9999.9999  0.1867671399    0
2960    -9999.9999     1.04       0          -9999.9999  0.1864750885    0
2961    -9999.9999     1.04       0          -9999.9999  0.1861835628    0
2962    -9999.9999     1.04       0          -9999.9999  0.1858925617    0
2963    -9999.9999     1.04       0          -9999.9999  0.1856020839    0
2964    -9999.9999     1.04       0          -9999.9999  0.1853121282    0
2965    -9999.9999     1.04       0          -9999.9999  0.1850226933    0
2966    -9999.9999     1.04       0          -9999.9999  0.1847337781    0
2967    -9999.9999     1.04       0          -9999.9999  0.1844453812    0
2968    -9999.9999     1.04       0          -9999.9999  0.1841575016    0
2969    -9999.9999     1.04       0          -9999.9999  0.1838701379    0
2970    -9999.9999     1.04       0          -9999.9999  0.183583289     0
2971    -9999.9999     1.04       0          -9999.9999  0.1832969536    0
2972    -9999.9999     1.04       0          -9999.9999  0.1830111306    0
2973    -9999.9999     1.04       0          -9999.9999  0.1827258188    0
2974    -9999.9999     1.04       0          -9999.9999  0.182441017     0
2975    -9999.9999     1.04       0          -9999.9999  0.1821567239    0
2976    -9999.9999     1.04       0          -9999.9999  0.1818729385    0
2977    -9999.9999     1.04       0          -9999.9999  0.1815896595    0
2978    -9999.9999     1.04       0          -9999.9999  0.1813068857    0
2979    -9999.9999     1.04       0          -9999.9999  0.181024616     0
2980    -9999.9999     1.04       0          -9999.9999  0.1807428492    0
2981    -9999.9999     1.04       0          -9999.9999  0.1804615841    0
2982    -9999.9999     1.04       0          -9999.9999  0.1801808197    0
2983    -9999.9999     1.04       0          -9999.9999  0.1799005546    0
2984    -9999.9999     1.04       0          -9999.9999  0.1796207878    0
2985    -9999.9999     1.04       0          -9999.9999  0.179341518     0
2986    -9999.9999     1.04       0          -9999.9999  0.1790627443    0
2987    -9999.9999     1.04       0          -9999.9999  0.1787844653    0
2988    -9999.9999     1.04       0          -9999.9999  0.17850668      0
2989    -9999.9999     1.04       0          -9999.9999  0.1782293873    0
2990    -9999.9999     1.04       0          -9999.9999  0.1779525859    0
2991    -9999.9999     1.04       0          -9999.9999  0.1776762748    0
2992    -9999.9999     1.04       0          -9999.9999  0.1774004529    0
2993    -9999.9999     1.04       0          -9999.9999  0.1771251189    0
2994    -9999.9999     1.04       0          -9999.9999  0.1768502719    0
2995    -9999.9999     1.04       0          -9999.9999  0.1765759106    0
2996    -9999.9999     1.04       0          -9999.9999  0.176302034     0
2997    -9999.9999     1.04       0          -9999.9999  0.1760286409    0
2998    -9999.9999     1.04       0          -9999.9999  0.1757557303    0
2999    -9999.9999     1.04       0          -9999.9999  0.1754833011    0
3000    -9999.9999     1.04       0          -9999.9999  0.175211352     0
3001    -9999.9999     1.04       0          -9999.9999  0.1749398821    0
3002    -9999.9999     1.04       0          -9999.9999  0.1746688903    0
3003    -9999.9999     1.04       0          -9999.9999  0.1743983754    0
3004    -9999.9999     1.04       0          -9999.9999  0.1741283364    0
3005    -9999.9999     1.04       0          -9999.9999  0.1738587722    0
3006    -9999.9999     1.04       0          -9999.9999  0.1735896817    0
3007    -9999.9999     1.04       0          -9999.9999  0.1733210638    0
3008    -9999.9999     1.04       0          -9999.9999  0.1730529175    0
3009    -9999.9999     1.04       0          -9999.9999  0.1727852417    0
3010    -9999.9999     1.04       0          -9999.9999  0.1725180353    0
3011    -9999.9999     1.04       0          -9999.9999  0.1722512972    0
3012    -9999.9999     1.04       0          -9999.9999  0.1719850265    0
3013    -9999.9999     1.04       0          -9999.9999  0.171719222     0
3014    -9999.9999     1.04       0          -9999.9999  0.1714538827    0
3015    -9999.9999     1.04       0          -9999.9999  0.1711890075    0
3016    -9999.9999     1.04       0          -9999.9999  0.1709245954    0
3017    -9999.9999     1.04       0          -9999.9999  0.1706606454    0
3018    -9999.9999     1.04       0          -9999.9999  0.1703971563    0
3019    -9999.9999     1.04       0          -9999.9999  0.1701341272    0
3020    -9999.9999     1.04       0          -9999.9999  0.1698715571    0
3021    -9999.9999     1.04       0          -9999.9999  0.1696094448    0
3022    -9999.9999     1.04       0          -9999.9999  0.1693477894    0
3023    -9999.9999     1.04       0          -9999.9999  0.1690865899    0
3024    -9999.9999     1.04       0          -9999.9999  0.1688258452    0
3025    -9999.9999     1.04       0          -9999.9999  0.1685655542    0
3026    -9999.9999     1.04       0          -9999.9999  0.1683057161    0
3027    -9999.9999     1.04       0          -9999.9999  0.1680463297    0
3028    -9999.9999     1.04       0          -9999.9999  0.1677873941    0
3029    -9999.9999     1.04       0          -9999.9999  0.1675289082    0
3030    -9999.9999     1.04       0          -9999.9999  0.1672708711    0
3031    -9999.9999     1.04       0          -9999.9999  0.1670132817    0
3032    -9999.9999     1.04       0          -9999.9999  0.1667561391    0
3033    -9999.9999     1.04       0          -9999.9999  0.1664994422    0
3034    -9999.9999     1.04       0          -9999.9999  0.1662431901    0
3035    -9999.9999     1.04       0          -9999.9999  0.1659873818    0
3036    -9999.9999     1.04       0          -9999.9999  0.1657320162    0
3037    -9999.9999     1.04       0          -9999.9999  0.1654770924    0
3038    -9999.9999     1.04       0          -9999.9999  0.1652226095    0
3039    -9999.9999     1.04       0          -9999.9999  0.1649685664    0
3040    -9999.9999     1.04       0          -9999.9999  0.1647149621    0
3041    -9999.9999     1.04       0          -9999.9999  0.1644617958    0
3042    -9999.9999     1.04       0          -9999.9999  0.1642090664    0
3043    -9999.9999     1.04       0          -9999.9999  0.1639567729    0
3044    -9999.9999     1.04       0          -9999.9999  0.1637049144    0
3045    -9999.9999     1.04       0          -9999.9999  0.16345349      0
3046    -9999.9999     1.04       0          -9999.9999  0.1632024987    0
3047    -9999.9999     1.04       0          -9999.9999  0.1629519394    0
3048    -9999.9999     1.04       0          -9999.9999  0.1627018114    0
3049    -9999.9999     1.04       0          -9999.9999  0.1624521135    0
3050    -9999.9999     1.04       0          -9999.9999  0.162202845     0
3051    -9999.9999     1.04       0          -9999.9999  0.1619540047    0
3052    -9999.9999     1.04       0          -9999.9999  0.1617055919    0
3053    -9999.9999     1.04       0          -9999.9999  0.1614576055    0
3054    -9999.9999     1.04       0          -9999.9999  0.1612100447    0
3055    -9999.9999     1.04       0          -9999.9999  0.1609629084    0
3056    -9999.9999     1.04       0          -9999.9999  0.1607161958    0
3057    -9999.9999     1.04       0          -9999.9999  0.1604699059    0
3058    -9999.9999     1.04       0          -9999.9999  0.1602240378    0
3059    -9999.9999     1.04       0          -9999.9999  0.1599785906    0
3060    -9999.9999     1.04       0          -9999.9999  0.1597335633    0
3061    -9999.9999     1.04       0          -9999.9999  0.1594889551    0
3062    -9999.9999     1.04       0          -9999.9999  0.1592447651    0
3063    -9999.9999     1.04       0          -9999.9999  0.1590009922    0
3064    -9999.9999     1.04       0          -9999.9999  0.1587576357    0
3065    -9999.9999     1.04       0          -9999.9999  0.1585146946    0
3066    -9999.9999     1.04       0          -9999.9999  0.158272168     0
3067    -9999.9999     1.04       0          -9999.9999  0.158030055     0
3068    -9999.9999     1.04       0          -9999.9999  0.1577883547    0
3069    -9999.9999     1.04       0          -9999.9999  0.1575470662    0
3070    -9999.9999     1.04       0          -9999.9999  0.1573061887    0
3071    -9999.9999     1.04       0          -9999.9999  0.1570657211    0
3072    -9999.9999     1.04       0          -9999.9999  0.1568256628    0
3073    -9999.9999     1.04       0          -9999.9999  0.1565860127    0
3074    -9999.9999     1.04       0          -9999.9999  0.1563467699    0
3075    -9999.9999     1.04       0          -9999.9999  0.1561079337    0
3076    -9999.9999     1.04       0          -9999.9999  0.1558695031    0
3077    -9999.9999     1.04       0          -9999.9999  0.1556314772    0
3078    -9999.9999     1.04       0          -9999.9999  0.1553938552    0
3079    -9999.9999     1.04       0          -9999.9999  0.1551566362    0
3080    -9999.9999     1.04       0          -9999.9999  0.1549198194    0
3081    -9999.9999     1.04       0          -9999.9999  0.1546834038    0
3082    -9999.9999     1.04       0          -9999.9999  0.1544473887    0
3083    -9999.9999     1.04       0          -9999.9999  0.1542117731    0
3084    -9999.9999     1.04       0          -9999.9999  0.1539765562    0
3085    -9999.9999     1.04       0          -9999.9999  0.1537417371    0
3086    -9999.9999     1.04       0          -9999.9999  0.1535073151    0
#3087    -9999.9999     1.04       0          -9999.9999  0.1532732892    0
#3088    -9999.9999     1.04       0          -9999.9999  0.1530396585    0
#3089    -9999.9999     1.04       0          -9999.9999  0.1528064224    0
#3090    -9999.9999     1.04       0          -9999.9999  0.1525735798    0
#3091    -9999.9999     1.04       0          -9999.9999  0.15234113      0
#3092    -9999.9999     1.04       0          -9999.9999  0.1521090721    0
#3093    -9999.9999     1.04       0          -9999.9999  0.1518774054    0
#3094    -9999.9999     1.04       0          -9999.9999  0.1516461288    0
#3095    -9999.9999     1.04       0          -9999.9999  0.1514152418    0
#3096    -9999.9999     1.04       0          -9999.9999  0.1511847433    0
#3097    -9999.9999     1.04       0          -9999.9999  0.1509546326    0
#3098    -9999.9999     1.04       0          -9999.9999  0.1507249089    0
#3099    -9999.9999     1.04       0          -9999.9999  0.1504955713    0
#3100    -9999.9999     1.04       0          -9999.9999  0.150278057     0
